phylum	class	order	family	genus	species	strain
Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	Sorangium	Polyangium cellulosum	So ce909
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e467
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e466
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e465
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e464
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e463
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e461
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e460
Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	Sorangium	Polyangium cellulosum	So ce1265
Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	Sorangium	Polyangium cellulosum	So ce1266
Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	Sorangium	Polyangium cellulosum	So ce1263
Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	Sorangium	Polyangium cellulosum	So ce1264
Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	Sorangium	Polyangium cellulosum	So ce1269
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e457
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e458
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e459
Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	Sorangium	Polyangium cellulosum	So ce1261
Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	Sorangium	Polyangium cellulosum	So ce922
Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	Sorangium	Polyangium cellulosum	So ce1262
Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	Sorangium	Polyangium cellulosum	So ce921
Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	Sorangium	Polyangium cellulosum	So ce920
Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	Sorangium	Polyangium cellulosum	So ce1260
Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	Sorangium	Polyangium cellulosum	So ce914
Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	Sorangium	Polyangium cellulosum	So ce912
Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	Sorangium	Polyangium cellulosum	So ce913
Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	Sorangium	Polyangium cellulosum	So ce918
Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	Sorangium	Polyangium cellulosum	So ce919
Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	Sorangium	Polyangium cellulosum	So ce916
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e454
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e453
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e456
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e455
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e450
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e452
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e451
Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	Sorangium	Polyangium cellulosum	So ce1296
Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	Sorangium	Polyangium cellulosum	So ce1297
Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	Sorangium	Polyangium cellulosum	So ce1298
Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	Sorangium	Polyangium cellulosum	So ce1299
Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	Sorangium	Polyangium cellulosum	So ce1292
Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	Sorangium	Polyangium cellulosum	So ce1293
unclassified	unclassified	unclassified	unclassified	Atactangium	Atactangium sp.	At c2
Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	Sorangium	Polyangium cellulosum	So ce1295
Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	Sorangium	Polyangium cellulosum	So ce1290
Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	Sorangium	Polyangium cellulosum	So ce1291
Proteobacteria	Deltaproteobacteria	Myxococcales	Cystobacteraceae	Archangium	Archangium sp.	Ar 7827
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e481
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e480
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e484
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e483
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e482
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e489
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e488
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e487
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e486
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e479
Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	Sorangium	Polyangium cellulosum	So ce1287
Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	Sorangium	Polyangium cellulosum	So ce1288
Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	Sorangium	Polyangium cellulosum	So ce1285
Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	Sorangium	Polyangium cellulosum	So ce1286
Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	Sorangium	Polyangium cellulosum	So ce1283
Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	Sorangium	Polyangium cellulosum	So ce900
Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	Sorangium	Polyangium cellulosum	So ce1284
Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	Sorangium	Polyangium cellulosum	So ce1281
Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	Sorangium	Polyangium cellulosum	So ce1282
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e470
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e471
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e473
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e475
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e478
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e477
Chloroflexi	Chloroflexi, not validated	Herpetosiphonales	Herpetosiphonaceae, not validated	Herpetosiphon	Herpetosiphon sp.	Hp g290
Chloroflexi	Chloroflexi, not validated	Herpetosiphonales	Herpetosiphonaceae, not validated	Herpetosiphon	Herpetosiphon sp.	Hp g291
Chloroflexi	Chloroflexi, not validated	Herpetosiphonales	Herpetosiphonaceae, not validated	Herpetosiphon	Herpetosiphon sp.	Hp g292
Chloroflexi	Chloroflexi, not validated	Herpetosiphonales	Herpetosiphonaceae, not validated	Herpetosiphon	Herpetosiphon sp.	Hp g293
Chloroflexi	Chloroflexi, not validated	Herpetosiphonales	Herpetosiphonaceae, not validated	Herpetosiphon	Herpetosiphon sp.	Hp g294
Chloroflexi	Chloroflexi, not validated	Herpetosiphonales	Herpetosiphonaceae, not validated	Herpetosiphon	Herpetosiphon sp.	Hp g295
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1071
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1068
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1067
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1066
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1065
Proteobacteria	Deltaproteobacteria	Myxococcales	Cystobacteraceae	Archangium	Archangium sp.	Ar 7145
Chloroflexi	Chloroflexi, not validated	Herpetosiphonales	Herpetosiphonaceae, not validated	Herpetosiphon	Herpetosiphon sp.	Hp g285
Chloroflexi	Chloroflexi, not validated	Herpetosiphonales	Herpetosiphonaceae, not validated	Herpetosiphon	Herpetosiphon sp.	Hp g288
Chloroflexi	Chloroflexi, not validated	Herpetosiphonales	Herpetosiphonaceae, not validated	Herpetosiphon	Herpetosiphon sp.	Hp g287
Chloroflexi	Chloroflexi, not validated	Herpetosiphonales	Herpetosiphonaceae, not validated	Herpetosiphon	Herpetosiphon sp.	Hp g289
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1069
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1060
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1055
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1054
Proteobacteria	Deltaproteobacteria	Myxococcales	Cystobacteraceae	Archangium	Archangium sp.	Ar 7155
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1057
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1056
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1051
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1050
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1053
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1052
Chloroflexi	Chloroflexi, not validated	Herpetosiphonales	Herpetosiphonaceae, not validated	Herpetosiphon	Herpetosiphon sp.	Hp g299
Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Corallococcus	Myxococcus coralloides	Cc c942
Chloroflexi	Chloroflexi, not validated	Herpetosiphonales	Herpetosiphonaceae, not validated	Herpetosiphon	Herpetosiphon sp.	Hp g298
Chloroflexi	Chloroflexi, not validated	Herpetosiphonales	Herpetosiphonaceae, not validated	Herpetosiphon	Herpetosiphon sp.	Hp g297
Chloroflexi	Chloroflexi, not validated	Herpetosiphonales	Herpetosiphonaceae, not validated	Herpetosiphon	Herpetosiphon sp.	Hp g296
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1059
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1058
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1093
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1090
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1091
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1086
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1085
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1084
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1083
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1089
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1088
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1087
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1080
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1081
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1082
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1073
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1072
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1075
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1074
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1077
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1076
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1079
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1078
Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Polyangium	Polyangium sp.	Pl 8455
Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Corallococcus	Myxococcus coralloides	Cc c967
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1029
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1027
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1028
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1025
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1026
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1023
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1024
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1021
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1022
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1020
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1018
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1019
Proteobacteria	Deltaproteobacteria	Myxococcales	Cystobacteraceae	Archangium	Archangium sp.	Ar 7192
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1014
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1015
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1016
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1017
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1010
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1012
Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Corallococcus	Myxococcus coralloides	Cc c980
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1013
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1047
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1041
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1042
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1040
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1046
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1043
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1044
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1036
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1037
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1038
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1039
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1030
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1031
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1032
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1033
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1034
Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis exedens subsp. exedens	Na e1035
Chloroflexi	Chloroflexi, not validated	Herpetosiphonales	Herpetosiphonaceae, not validated	Herpetosiphon	Herpetosiphon sp.	Hp g208
Chloroflexi	Chloroflexi, not validated	Herpetosiphonales	Herpetosiphonaceae, not validated	Herpetosiphon	Herpetosiphon sp.	Hp g207
Chloroflexi	Chloroflexi, not validated	Herpetosiphonales	Herpetosiphonaceae, not validated	Herpetosiphon	Herpetosiphon sp.	Hp g206
Chloroflexi	Chloroflexi, not validated	Herpetosiphonales	Herpetosiphonaceae, not validated	Herpetosiphon	Herpetosiphon sp.	Hp g205
Chloroflexi	Chloroflexi, not validated	Herpetosiphonales	Herpetosiphonaceae, not validated	Herpetosiphon	Herpetosiphon sp.	Hp g209
Chloroflexi	Chloroflexi, not validated	Herpetosiphonales	Herpetosiphonaceae, not validated	Herpetosiphon	Herpetosiphon sp.	Hp g200
Proteobacteria	Deltaproteobacteria	Myxococcales	Cystobacteraceae	Archangium	Archangium sp.	Ar 6091
Chloroflexi	Chloroflexi, not validated	Herpetosiphonales	Herpetosiphonaceae, not validated	Herpetosiphon	Herpetosiphon sp.	Hp g204
Chloroflexi	Chloroflexi, not validated	Herpetosiphonales	Herpetosiphonaceae, not validated	Herpetosiphon	Herpetosiphon sp.	Hp g203
Chloroflexi	Chloroflexi, not validated	Herpetosiphonales	Herpetosiphonaceae, not validated	Herpetosiphon	Herpetosiphon sp.	Hp g202
Chloroflexi	Chloroflexi, not validated	Herpetosiphonales	Herpetosiphonaceae, not validated	Herpetosiphon	Herpetosiphon sp.	Hp g201
Proteobacteria	Deltaproteobacteria	Myxococcales	Cystobacteraceae	Archangium	Archangium sp.	Ar 8172
Chloroflexi	Chloroflexi, not validated	Herpetosiphonales	Herpetosiphonaceae, not validated	Herpetosiphon	Herpetosiphon sp.	Hp g217
Chloroflexi	Chloroflexi, not validated	Herpetosiphonales	Herpetosiphonaceae, not validated	Herpetosiphon	Herpetosiphon sp.	Hp g216
Chloroflexi	Chloroflexi, not validated	Herpetosiphonales	Herpetosiphonaceae, not validated	Herpetosiphon	Herpetosiphon sp.	Hp g219
Chloroflexi	Chloroflexi, not validated	Herpetosiphonales	Herpetosiphonaceae, not validated	Herpetosiphon	Herpetosiphon sp.	Hp g218
Chloroflexi	Chloroflexi, not validated	Herpetosiphonales	Herpetosiphonaceae, not validated	Herpetosiphon	Herpetosiphon sp.	Hp g211
Chloroflexi	Chloroflexi, not validated	Herpetosiphonales	Herpetosiphonaceae, not validated	Herpetosiphon	Herpetosiphon sp.	Hp g210
Chloroflexi	Chloroflexi, not validated	Herpetosiphonales	Herpetosiphonaceae, not validated	Herpetosiphon	Herpetosiphon sp.	Hp g213
Chloroflexi	Chloroflexi, not validated	Herpetosiphonales	Herpetosiphonaceae, not validated	Herpetosiphon	Herpetosiphon sp.	Hp g212
Chloroflexi	Chloroflexi, not validated	Herpetosiphonales	Herpetosiphonaceae, not validated	Herpetosiphon	Herpetosiphon sp.	Hp g215
Chloroflexi	Chloroflexi, not validated	Herpetosiphonales	Herpetosiphonaceae, not validated	Herpetosiphon	Herpetosiphon sp.	Hp g214
Chloroflexi	Chloroflexi, not validated	Herpetosiphonales	Herpetosiphonaceae, not validated	Herpetosiphon	Herpetosiphon sp.	Hp g229
Chloroflexi	Chloroflexi, not validated	Herpetosiphonales	Herpetosiphonaceae, not validated	Herpetosiphon	Herpetosiphon sp.	Hp g228
Chloroflexi	Chloroflexi, not validated	Herpetosiphonales	Herpetosiphonaceae, not validated	Herpetosiphon	Herpetosiphon sp.	Hp g226
Chloroflexi	Chloroflexi, not validated	Herpetosiphonales	Herpetosiphonaceae, not validated	Herpetosiphon	Herpetosiphon sp.	Hp g225
Chloroflexi	Chloroflexi, not validated	Herpetosiphonales	Herpetosiphonaceae, not validated	Herpetosiphon	Herpetosiphon sp.	Hp g224
Chloroflexi	Chloroflexi, not validated	Herpetosiphonales	Herpetosiphonaceae, not validated	Herpetosiphon	Herpetosiphon sp.	Hp g223
Chloroflexi	Chloroflexi, not validated	Herpetosiphonales	Herpetosiphonaceae, not validated	Herpetosiphon	Herpetosiphon sp.	Hp g222
Chloroflexi	Chloroflexi, not validated	Herpetosiphonales	Herpetosiphonaceae, not validated	Herpetosiphon	Herpetosiphon sp.	Hp g221
Chloroflexi	Chloroflexi, not validated	Herpetosiphonales	Herpetosiphonaceae, not validated	Herpetosiphon	Herpetosiphon sp.	Hp g220
Chloroflexi	Chloroflexi, not validated	Herpetosiphonales	Herpetosiphonaceae, not validated	Herpetosiphon	Herpetosiphon sp.	Hp g239
Chloroflexi	Chloroflexi, not validated	Herpetosiphonales	Herpetosiphonaceae, not validated	Herpetosiphon	Herpetosiphon sp.	Hp g238
Chloroflexi	Chloroflexi, not validated	Herpetosiphonales	Herpetosiphonaceae, not validated	Herpetosiphon	Herpetosiphon sp.	Hp g235
Chloroflexi	Chloroflexi, not validated	Herpetosiphonales	Herpetosiphonaceae, not validated	Herpetosiphon	Herpetosiphon sp.	Hp g234
Chloroflexi	Chloroflexi, not validated	Herpetosiphonales	Herpetosiphonaceae, not validated	Herpetosiphon	Herpetosiphon sp.	Hp g237
Chloroflexi	Chloroflexi, not validated	Herpetosiphonales	Herpetosiphonaceae, not validated	Herpetosiphon	Herpetosiphon sp.	Hp g236
Chloroflexi	Chloroflexi, not validated	Herpetosiphonales	Herpetosiphonaceae, not validated	Herpetosiphon	Herpetosiphon sp.	Hp g230
Chloroflexi	Chloroflexi, not validated	Herpetosiphonales	Herpetosiphonaceae, not validated	Herpetosiphon	Herpetosiphon sp.	Hp g233
Chloroflexi	Chloroflexi, not validated	Herpetosiphonales	Herpetosiphonaceae, not validated	Herpetosiphon	Herpetosiphon sp.	Hp g232
Chloroflexi	Chloroflexi, not validated	Herpetosiphonales	Herpetosiphonaceae, not validated	Herpetosiphon	Herpetosiphon sp.	Hp g240
Chloroflexi	Chloroflexi, not validated	Herpetosiphonales	Herpetosiphonaceae, not validated	Herpetosiphon	Herpetosiphon sp.	Hp g243
Chloroflexi	Chloroflexi, not validated	Herpetosiphonales	Herpetosiphonaceae, not validated	Herpetosiphon	Herpetosiphon sp.	Hp g244
Chloroflexi	Chloroflexi, not validated	Herpetosiphonales	Herpetosiphonaceae, not validated	Herpetosiphon	Herpetosiphon sp.	Hp g241
Chloroflexi	Chloroflexi, not validated	Herpetosiphonales	Herpetosiphonaceae, not validated	Herpetosiphon	Herpetosiphon sp.	Hp g242
Chloroflexi	Chloroflexi, not validated	Herpetosiphonales	Herpetosiphonaceae, not validated	Herpetosiphon	Herpetosiphon sp.	Hp g247
Chloroflexi	Chloroflexi, not validated	Herpetosiphonales	Herpetosiphonaceae, not validated	Herpetosiphon	Herpetosiphon sp.	Hp g248
